"ID","SCHOOL","GRADE","COURSE","AGE","GENDER","COUNTRY.BIRTH","AGE.GERMANY","EDUCATION","DEGREE.MOTHER","DEGREE.FATHER","DOM1","DOM2","DOM3","DOM4","DOM5","ACQ1","ACQ1.PLACE","ACQ2","ACQ2.PLACE","ACQ3","ACQ3.PLACE","ACQ4","ACQ4.PLACE","ACQ5","ACQ5.PLACE","EXP1","EXP2","EXP3","EXP4","EXP5","SUM.EXP","LANG.LEARN","START.ENG","FLUENT.ENG","START.READ","FLUENT.READ","START.WRITE","FLUENT.WRITE","MONTHS.COUNTRY","MONTHS.FAMILY","MONTHS.SCHOOL","PROF.SPEAK","PROF.UNDER","PROF.READ","PROF.WRITE","INFL.FRIENDS","INFL.FAMILY","INFL.READ","INFL.CLASS","INFL.SELFSTUDY","INFL.TV","INFL.SOCIALMEDIA","INFL.MUSIC","EXPO.FRIENDS","EXPO.FAMILY","EXPO.READ","EXPO.CLASS","EXPO.SELFSTUDY","EXPO.TV","EXPO.SOCIALMEDIA","EXPO.MUSIC","SUM.EXPO","ENG.COURSE","ENG.GRADE","GER.COURSE","GER.GRADE","PERS1","PERS2","PERS3","PERS4","PERS5","PERS6","PERS7","PERS8","PERS9","PERS10","PERS11","PERS12","PERS13","PERS14","PERS15","PERS16","PERS17","PERS18","READ1.BOOKS","READ1.MAGA","READ1.GAMES","READ1.SMEDIA","READ1.APPS","READ1.WEB","READ2.BOOKS","READ2.MAGA","READ2.GAMES","READ2.SMEDIA","READ2.APPS","READ2.WEB","READ.FRIENDS","LexTALE.eng.w","LexTALE.eng.nw","LexTALE.ger.w","LexTALE.ger.nw","NVLT.1000","NVLT.2000","NVLT.3000","NVLT.4000","NVLT.5000","VLT.ACAD","VLT.10000"
"b11l06","b","11","lk1",17,"Male","Germany",0,12,"Bachelor, Diplom","Bachelor, Diplom","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,90,10,0,0,0,100,2,6,14,14,16,12,15,0,0,0,5,8,4,7,8,"3",3,4,6,3,6,5,5,0,5,45,10,10,10,15,100,"LK",11,"GK",9,4,4,1,2,2,4,1,3,2,4,5,4,4,4,4,2,2,5,2,2,3,4,2,3,1,1,1,3,2,4,2,28,13,34,16,27,24,21,20,9,20,7
"b11l07","b","11","lk1",16,"Female","Germany",0,11,"(Fach-)Abitur","Doctorate","German","English","French",NA,NA,"German","Home","English","School","French","School",NA,NA,NA,NA,60,35,5,0,0,100,4,5,8,6.5,9,8.5,10.5,NA,0,NA,9,9,7,6,4,"1",7,8,3,3,1,2,0,0,30,10,0,20,10,30,100,"LK",14,"GK",12,2,3,1,3,4,3,3,4,2,1,4,2,1,4,3,2,1,3,3,1,1,4,1,2,3,1,1,3,1,3,4,36,19,30,19,30,30,29,30,30,26,19
"b11l08","b","11","lk1",16,"Female","Germany",0,11,"Vocational education","Vocational education","German","English","Spanish ","Latin",NA,"German","Home","English","School","Spanish","School","Latin","School",NA,NA,75,20,5,0,0,100,5,6,10,10,12,7,11,0.25,0,0,7,8,8,7,2,"2",8,10,9,8,4,7,0,0,15,70,10,2,0,3,100,"LK",11,"GK",11,2,4,2,2,3,3,2,4,4,4,3,4,2,3,3,2,2,5,4,1,1,4,2,2,4,1,1,4,1,2,4,17,18,31,18,30,28,19,23,21,24,12
"b11l09","b","11","lk1",16,"Female","Germany",0,11,"(Fach-)Abitur","(Fach-)Abitur","German","English","French",NA,NA,"German","Home","English","School","French","School",NA,NA,NA,NA,75,15,10,0,0,100,5,6,13,7,13,8,13,3,0,0,8,10,7,7,3,"2",7,10,6,6,6,6,0,0,10,50,5,10,5,20,100,"LK",14,"GK",14,2,4,1,2,1,3,2,2,3,3,4,2,3,4,4,2,2,4,3,1,1,2,1,3,4,1,1,3,1,4,4,25,20,36,18,30,30,27,30,25,28,9
"b11l10","b","11","lk1",16,"Male","Other",0.1,11,"Bachelor, Diplom","Bachelor, Diplom","German","Other","English","Spanish","Italian","Other","Home","German","Community","English","School","Spanish","School","Italian ","Other",30,40,20,9,1,100,5,6,14,12,13,7,14,3,1,1,6,10,10,10,0,"7",9,8,10,9,9,6,0,5,15,20,0,20,20,20,100,"LK",9,"GK",8,1,1,2,5,5,1,4,3,5,5,2,1,5,5,1,5,2,4,3,1,5,3,2,3,3,1,5,3,2,3,2,35,18,35,15,30,30,28,29,28,30,19
"b11l11","b","11","lk1",16,"Male","Germany",0,10,"Bachelor, Diplom","Bachelor, Diplom","German","English","Spanish ","French",NA,"German","Home","English","School","Spanish","School","French","School",NA,NA,75,20,4,1,0,100,4,6,11,13,13,10,11,NA,0,0,6,9,7,7,3,"2",5,8,4,7,8,6,7.5,2.5,5,30,10,5,25,15,100,"LK",11,"GK",9,3,2,2,2,2,3,2,4,3,4,4,3,3,4,2,2,4,4,2,1,3,4,3,3,3,1,3,4,3,2,4,26,16,36,17,30,30,26,27,19,24,6
"b11l12","b","11","lk1",17,"Female","Germany",0,11,"IDK","IDK","German","English","Other","Latin","Korean","German","Home","Other","Home","English","School","Latin","School","Other","Other",65,10,20,0,5,100,5,6,14.5,11,12,11,15,0,0.5,0,7,6,6,7,7,"0",3,8,0,7,9,5,75,0,2,15,0,1,5,2,100,"LK",14,"GK",11,3,3,3,4,1,1,2,2,4,2,3,1,2,3,4,3,1,4,1,1,1,3,1,2,3,1,1,2,1,2,1,26,13,33,18,30,30,27,26,21,23,8
"b11l13","b","11","lk1",16,"Female","Germany",0,11,"IDK","IDK","German","English","Turkish","French","Spanish","Turkish","Home","German","Home","English","School","French","School","Spanish","School",30,40,25,2.5,2.5,100,6,6,12,6,11,6,11,0,0,0,9,10,9,10,0,"0",7,7,7,10,10,10,0,0,5,50,0,0,15,30,100,"LK",14,"GK",12,2,4,3,3,4,2,3,2,5,4,2,4,2,3,3,1,2,4,1,1,3,3,3,3,3,1,3,3,3,3,3,28,17,28,18,30,30,23,29,23,24,6
"b11l14","b","11","lk2",15,"Female","Germany",0,11,"Bachelor, Diplom","Master, Staatsexamen","German","English","Other","French","Spanish","German","Home","Other","Home","English","School","French","School","Spanish","School",30,30,35,0,5,100,5,6,12,13,13,11,13,0.5,0.5,0,8,8,9,8,0,"0",10,7,8,0,4,4,15,5,35,8,1,25,10,1,100,"LK",14,"GK",13,3,3,2,2,4,3,2,3,2,3,2,4,3,4,3,2,2,5,4,2,1,3,4,2,3,1,1,3,3,2,4,35,13,37,13,30,30,29,30,30,28,25
"b11l15","b","11","lk2",16,"Female","Germany",0,11,"Doctorate","Vocational education","German","English","Russian","Latin",NA,"German","Home","Russian","Home","English","School","Latin","School",NA,NA,70,6,23.99,0.01,0,100,5,6,15,12,13,14,16,0,0,0,6,7,6,5,6,"1",6,7,3,8,8,6,8,0.5,2,18,2,20,19.5,30,100,"LK",13,"GK",12,4,2,1,2,3,5,1,3,4,3,4,1,5,5,3,2,2,5,2,1,1,2,3,2,3,1,1,5,3,3,4,29,20,34,19,30,30,28,25,24,29,15
"b11l16","b","11","lk2",16,"Female","Germany",0,11,"Bachelor, Diplom","Bachelor, Diplom","German","English","Spanish ","French",NA,"German","Home","English","School","French","School","Spanish","School",NA,NA,70,20,10,0,0,100,6,6,12,12,12,11,11,1,0,0,8,9,9,8,0,"0",10,8,6,10,10,6,5,0,20,20,0,20,30,5,100,"LK",14,"LK",14,5,5,1,1,1,4,1,1,2,5,4,5,4,5,4,2,1,4,3,2,1,5,3,3,4,2,1,5,3,4,4,28,18,36,18,30,30,28,26,28,30,15
"b11l17","b","11","lk2",17,"Male","Germany",0,11,"Realschulabschluss","(Fach-)Abitur","German","English","Spanish ","French",NA,"German","Home","English","School","Spanish","School","French","School",NA,NA,80,15,5,0,0,100,5,6,14,7,10,7,10,1,0,0,8,9,8,7,5,"5",5,7,4,9,9,8,4,5,1,50,5,20,10,10,105,"LK",10,"GK",8,3,3,1,4,2,2,2,4,4,4,3,1,3,5,3,2,4,5,2,1,2,4,2,3,3,1,2,4,2,3,4,22,20,33,20,30,30,29,29,28,28,23
"b11l18","b","11","lk2",16,"Female","Germany",0,11,"Master, Staatsexamen","Vocational education","German","English","Russian","Spanish","French","German","Home","Russian","Home","English","School","French","School","Spanish","School",50,15,30,0,5,100,5,6,10,6,10,6,10,2,0,0,8,8,8,8,1,"0",4,10,3,5,10,10,0,0,10,25,0,10,35,20,100,"LK",12,"LK",12,1,3,3,4,4,3,2,2,5,3,2,2,2,4,3,4,3,4,4,1,1,6,2,3,4,1,1,6,1,2,3,33,12,38,12,30,28,27,28,23,24,9
"b11l19","b","11","lk2",17,"Female","Other",9,11,"Master, Staatsexamen","Master, Staatsexamen","English","Other","Other","French",NA,"Other","Home","German","Home","English","School","French","School",NA,NA,35,35,20,10,0,100,5,8,12,14,14,11,13,1.5,0.5,0.5,9,9,8,9,9,"8",10,10,10,10,10,10,5,5,15,10,10,20,20,15,100,"LK",14,"LK",8,3,4,2,2,5,4,3,3,5,2,3,2,2,3,2,3,1,5,4,1,1,6,1,1,2,1,1,6,1,1,3,31,18,27,18,30,30,30,29,30,28,23
"b11l20","b","11","lk2",16,"Female","Germany",0,11,"Master, Staatsexamen","Master, Staatsexamen","German","English","French","Spanish",NA,"German","Home","English","School","French","School","Spanish","School",NA,NA,60,30,5,5,0,100,5,7,13,7,13,7,12,0,0,0,7,9,7,6,1,"0",6,7,5,9,10,8,0,0,10,30,0,10,30,20,100,"LK",12,"GK",12,3,3,1,3,2,2,1,4,5,3,2,4,2,4,3,2,4,5,2,1,1,5,1,3,1,1,1,4,1,3,3,31,20,36,19,30,29,29,28,27,29,12
"b11l21","b","11","lk2",16,"Female","Germany",0,11,"IDK","Vocational education","German","English","Other","French","Spanish","German","Community","Other","Home","English","School","French","School","Spanish","School",65,20,10,4,1,100,6,8,14,15,15,10,15,0.5,0.5,0,7,10,9,7,5,"1",10,8,5,10,10,7,10,0,40,5,10,15,15,5,100,"LK",12,"GK",11,2,4,4,3,1,1,2,3,4,4,3,2,4,5,4,2,2,5,5,2,1,6,2,2,6,1,1,4,1,1,5,23,19,26,19,30,30,26,27,17,26,10
"b11l22","b","11","lk2",16,"Female","Germany",0,11,"(Fach-)Abitur","Vocational education","German","English","French","Spanish","Other","German","Home","English","School","French","School","Spanish","School","Other","Home",45,30,10,10,5,100,6,6,13,6,15,6,12,2,0,0,7,9,8,6,5,"4",6,8,6,9,9,6,5,5,15,15,10,20,20,10,100,"LK",12,"LK",12,3,4,2,2,2,2,1,3,4,3,4,2,4,3,3,2,2,4,3,1,2,5,2,4,4,1,1,5,2,3,4,29,18,31,17,30,27,24,24,18,21,5
"b11l23","b","11","lk2",16,"Male","Germany",0,11,"Master, Staatsexamen","(Fach-)Abitur","German","Other","English","Spanish","French","Other","Home","German","Home","English","School","Spanish","School","French","School",1,85,12,2,0,100,5,6,15,14,15,10,NA,0,1,0,7,8,6,5,2,"2",8,7,6,9,9,8,1,2,10,5,2,30,40,10,100,"LK",10,"GK",8,4,2,1,2,1,4,2,1,2,5,5,1,4,5,3,2,3,4,5,4,5,6,3,2,3,3,3,4,2,2,4,26,19,27,17,30,30,27,28,25,26,12
"b11l24","b","11","lk2",16,"Male","Germany",0,11,"IDK","IDK","German","English","Spanish ","Latin","Korean","German","Community","Other","Other","English","School","Latin","School","Spanish","School",60,2,30,0,8,100,5,5,13,12,14,10,13,0.5,0,0,8,9,9,8,6,"2",5,9,6,9,7,10,2,0,5,20,3,30,10,30,100,"LK",11,"GK",9,1,2,1,5,4,4,1,3,4,4,2,2,1,5,3,3,2,5,1,1,6,2,3,3,1,1,6,2,3,2,3,32,18,33,19,30,28,22,22,20,28,14
"b11l25","b","11","lk2",17,"Male","Germany",0,11,"Master, Staatsexamen","Doctorate","German","English","Spanish ","Latin",NA,"German","Home","English","Community","Spanish","School","Latin","School",NA,NA,85,14,1,0,0,100,2,10,15,10,12,10,13,0,0,0,7,10,10,7,9,"2",2,4,3,6,9,7,70,0,0,5,0,10,10,5,100,"LK",9,"GK",5,3,2,4,2,2,2,1,3,2,4,3,4,1,5,2,4,5,5,1,1,3,6,1,2,1,1,1,6,2,2,5,27,17,34,19,30,29,27,26,25,28,11
"b11l26","b","11","lk2",16,"Male","Germany",0,11,"(Fach-)Abitur","(Fach-)Abitur","German","English","French","Other","Other","German","Home","English","School","French","School","Other","Home","Other","Home",70,15,2,8,5,100,5,5,15,9,14,9,12,0,12,0,8,9,7,7,3,"4",7,8,8,6,8,0,10,5,10,30,15,10,20,0,100,"LK",11,"GK",8,3,2,2,3,3,2,2,1,3,4,3,2,2,4,3,2,2,4,3,1,3,4,2,2,3,1,2,4,2,2,3,24,14,29,17,30,29,29,28,27,27,14
"b11l27","b","11","lk2",16,"Female","Germany",0,11,"Master, Staatsexamen","Vocational education","German","English","French",NA,NA,"German","Home","English","School","French","School",NA,NA,NA,NA,75,20,5,0,0,100,4,7.5,14.5,NA,13,10,13,0,0,0,7,9,8,8,7,"4",7,10,7,6,9,7,10,0,10,20,5,10,25,20,100,"LK",13,"LK",13,2,2,2,3,2,3,1,2,3,2,3,2,2,4,3,1,3,4,2,1,1,3,2,2,2,1,1,3,1,2,3,16,14,34,20,30,25,16,17,14,22,4
"b12g01","b","12","gk1",18,"Male","Germany",0,12,"Bachelor, Diplom","Bachelor, Diplom","German","Arabic","English","French",NA,"German","Community","Arabic","Home","English","School","French","School",NA,NA,50,30,20,0,0,100,3,7,16,10,16,10,16,0,0,0,8,9,10,8,0,"0",8,7,4,10,10,4,5,0,15,20,5,50,5,0,100,"GK",11,"GK",9,3,4,5,1,1,2,2,2,1,5,5,5,3,5,1,1,2,4,2,1,5,3,4,4,1,1,4,3,3,3,3,34,19,32,18,30,30,30,29,30,30,28
"b12g02","b","12","gk1",17,"Male","Germany",0,12,"Vocational education","Bachelor, Diplom","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,79,20,1,0,0,100,2,7,NA,16,17,14,NA,0,0,0,3,5,4,3,0,"0",8,5,6,8,8,5,0,0,10,70,2,10,8,0,100,"GK",5,"GK",10,2,4,2,3,4,2,4,2,3,2,5,2,4,4,4,2,1,5,2,1,2,4,2,3,1,1,1,4,2,3,2,24,13,35,17,29,24,22,22,15,22,9
"b12g03","b","12","gk1",18,"Female","Other",3,11.5,"Vocational education","IDK","German","English","Italian",NA,NA,"English","Home","German","Home","Other","School",NA,NA,NA,NA,20,75,5,0,0,100,4,0.66,2,8,8,9.5,11,NA,1,0,8,9,10,7,0,"3",7,8,9,8,3,1,0,10,25,40,15,5,2,3,100,"GK",10,"LK",8,3,2,2,3,1,4,1,2,4,3,4,3,4,5,4,1,2,5,3,2,2,5,2,3,2,1,3,5,1,2,2,26,12,32,14,30,26,22,20,16,3,0
"b12g04","b","12","gk1",18,"Male","Germany",0,11.5,"Master, Staatsexamen","Master, Staatsexamen","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,95,4,1,0,0,100,4,6,NA,8,13,8,11,0,0,0,4,7,6,5,1,"1",3,10,7,1,4,5,0,0,10,30,15,0,15,30,100,"GK",8,"LK",11,2,1,2,1,1,5,1,1,3,5,5,5,4,5,4,2,2,3,1,1,1,3,1,1,1,1,1,3,1,1,3,28,11,35,20,28,21,17,15,20,20,12
"b12g05","b","12","gk1",17,"Male","Germany",0,11.5,"Master, Staatsexamen","Master, Staatsexamen","German","English","French",NA,NA,"German","Home","English","School","French","School",NA,NA,NA,NA,65,35,0,0,0,100,5,8,15,9,13,9,15,0,0,0,6,8,8,6,7,"0",8,5,7,9,9,5,10,0,5,10,10,30,30,5,100,"GK",9,"GK",9,4,5,1,2,1,3,2,3,2,4,5,1,3,4,4,2,2,4,2,1,6,5,2,4,1,1,6,4,1,4,3,27,17,32,20,30,30,27,26,27,30,15
"b12g06","b","12","gk1",17,"Female","Germany",0,11.5,"Master, Staatsexamen","Master, Staatsexamen","German","English","Spanish ","French",NA,"German","Home","English","School","Spanish","School","French","School",NA,NA,80,12,7,1,0,100,4,10,NA,11,15,11,NA,1,0.5,0.25,6,7,6,5,2,"1",5,8,7,6,7,6,2,1,8,30,40,5,10,4,100,"GK",11,"LK",14,2,2,3,2,2,4,1,4,3,3,4,4,2,4,2,1,1,4,2,1,1,5,1,2,1,2,1,4,1,2,3,18,14,32,18,30,27,21,21,22,22,12
"b12g07","b","12","gk1",17,"Female","Germany",0,11.5,"Master, Staatsexamen","(Fach-)Abitur","German","English","Latin","French",NA,"German","Home","English","School","Latin","School","French","School",NA,NA,60,30,5,5,0,100,6,6,13,8,13,9,10,0.5,0,0,6,8,8,6,0,"0",7,6,0,8,8,4,0,0,30,20,0,20,20,10,100,"GK",13,"GK",14,4,5,2,2,2,4,2,2,3,4,5,2,4,5,4,2,1,3,4,1,3,5,1,2,4,1,4,3,1,1,5,28,19,38,16,30,30,30,29,30,28,29
"b12g08","b","12","gk1",17,"Female","Germany",0,11.5,"Bachelor, Diplom","Master, Staatsexamen","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,70,25,5,0,0,100,4,8,16,10,15,11,16,0.25,0,0,7,9,9,6,2,"2",6,8,8,8,9,9,2,3,5,15,20,10,15,20,90,"GK",8,"LK",13,1,4,1,1,1,4,1,2,3,5,4,1,4,5,2,2,1,4,3,1,1,5,1,4,2,1,1,4,5,4,3,19,13,29,19,30,26,26,20,14,21,6
"b12g09","b","12","gk1",17,"Male","Germany",0,11.5,"Doctorate","Bachelor, Diplom","German","English","French","Spanish",NA,"German","Home","English","School","French","School","Spanish","School",NA,NA,78,21.98,0,0.02,0,100,5,6,15,10,12,10,14,1,0,0,8,8,9,7,5,"4",8,4,2,10,10,10,11,2,2,20,0,25,10,30,100,"GK",12,"GK",11,3,4,1,1,3,5,1,3,4,5,4,3,4,5,5,2,3,5,2,1,6,6,2,2,1,1,6,6,2,2,3,37,19,40,18,30,30,30,30,26,30,24
"b12g10","b","12","gk1",17,"Male","Germany",0,11.5,"Master, Staatsexamen","Bachelor, Diplom","German","English","French",NA,NA,"German","Home","English","School","French","School",NA,NA,NA,NA,93,7,0,0,0,100,3,6,15,10,11,10,15,7,0,0,4,8,8,7,0,"4",4,8,5,8,7,3,0,0,0,40,5,40,10,5,100,"GK",9,"GK",11,3,2,1,1,1,2,1,2,3,5,5,1,2,4,3,1,3,4,1,1,2,3,1,2,1,1,1,3,1,1,3,23,10,32,17,30,27,24,20,21,23,10
"b12g11","b","12","gk1",17,"Female","Germany",0,11.5,"Master, Staatsexamen","Master, Staatsexamen","German","English","French",NA,NA,"German","Home","English","School","French","School",NA,NA,NA,NA,89,10,1,0,0,100,3,6,NA,10,NA,10,NA,0.5,0,0,3,5,7,5,2,"0",2,9,0,3,4,4,1,0,1,60,0,8,15,15,100,"GK",9,"GK",13,2,3,1,3,1,2,2,3,2,3,3,2,2,3,2,2,2,4,2,1,1,3,1,1,1,1,1,3,1,1,1,30,8,38,17,29,21,8,12,6,17,0
"b12g12","b","12","gk1",18,"Male","Germany",0,11.5,"IDK","IDK","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,81,18.99,0.01,0,0,100,4,7,14,10,13,10,14,1,0,0.1,6,8,9,6,5,"3",5,5,6,8,10,9,1,1,5,10,3,20,30,30,100,"GK",9,"GK",7,2,2,2,3,2,1,2,2,4,3,2,2,1,4,2,1,5,4,1,1,2,5,2,4,1,1,3,6,2,4,4,18,16,29,18,30,29,25,27,24,25,17
"b12g13","b","12","gk1",17,"Female","Germany",0,11.5,"Master, Staatsexamen","Master, Staatsexamen","German","English","Spanish ","French",NA,"German","Home","English","School","Spanish","School","French","School",NA,NA,80,10,8,2,0,100,5,8,NA,11,15,11,NA,0.7,0,0,4,7,5,4,2,"2",4,4,2,7,7,3,2,1,7,18,2,40,15,15,100,"GK",10,"LK",9,1,2,2,2,2,3,1,4,3,3,3,2,2,4,3,2,2,4,2,2,1,6,2,3,1,1,6,0,1,3,2,25,12,36,19,30,26,22,22,25,22,8
"b12g14","b","12","gk1",17,"Female","Germany",0,11.5,"Bachelor, Diplom","Vocational education","German","English","Latin","French",NA,"German","Home","English","School","Latin","School","French","School",NA,NA,85,10,0.5,4.5,0,100,5,7,14.5,16,17,11,14.5,1,0,0,5,10,9,7,9,"0",10,9,8,10,10,7,10,2,10,48,5,10,10,5,100,"GK",10,"GK",12,3,5,1,2,1,5,1,2,3,4,4,1,2,5,4,3,2,5,3,3,1,4,3,3,3,2,1,5,2,3,3,28,14,34,19,30,25,23,20,19,24,12
"b12g15","b","12","gk1",16,"Female","Germany",0,10.5,"Master, Staatsexamen","Master, Staatsexamen","German","English","French",NA,NA,"German","Home","English","School","French","School",NA,NA,NA,NA,70,25,5,0,0,100,4,6,13,10,13,9,14,0.25,0,0,6,7,9,7,1,"0",5,7,4,7,6,5,5,0,10,35,5,25,10,10,100,"GK",12,"LK",14,4,5,1,1,2,4,1,2,3,4,4,1,3,4,5,1,2,5,2,1,1,4,1,3,3,1,1,3,1,2,3,33,17,39,15,30,28,23,23,21,27,20
"b12g16","b","12","gk1",17,"Male","Germany",0,11.5,"Master, Staatsexamen","Vocational education","German","English","Spanish ","Latin",NA,"German","Home","English","School","Latin","School","Spanish","School",NA,NA,75,20,5,0,0,100,3,6,15,8,12,10,13,1,1,10,5,6,6,3,2,"1",4,2,5,5,3,2,4,1,5,70,10,5,2,3,100,"GK",8,"GK",12,4,5,1,2,2,3,1,3,4,4,3,2,2,3,4,4,1,4,1,1,2,3,2,4,1,1,2,2,2,3,1,29,15,35,16,28,29,22,25,23,29,14
"b12g17","b","12","gk1",18,"Male","Germany",0,12,"Vocational education","Vocational education","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,96,4,0,0,0,100,2,6,NA,8,13,11,NA,4,4,4,4,5,7,6,0,"0",5,6,3,0,3,1,0,0,0,90,0,0,10,0,100,"GK",7,"LK",10,3,2,3,4,2,1,2,2,3,3,4,2,2,2,4,3,2,4,1,1,3,4,1,2,1,1,3,4,1,2,1,22,15,30,19,28,23,8,11,9,17,6
"b12g18","b","12","gk1",18,"Female","Germany",0,11.5,"Vocational education","Master, Staatsexamen","German","English","French",NA,NA,"German","Home","English","School","French","School",NA,NA,NA,NA,89,10,1,0,0,100,5,6,15,6,13,9,15,0,0,0,7,8,8,8,0,"1",4,10,7,5,8,8,0,1,5,70,5,4,5,10,100,"GK",8,"LK",11,3,3,1,2,2,4,2,2,3,3,4,2,3,2,4,2,3,4,2,0,1,2,3,2,1,1,1,2,2,2,3,29,13,33,16,30,27,21,25,18,24,11
"b12g19","b","12","gk1",19,"Male","Germany",0,12,"Vocational education","Bachelor, Diplom","German","English","Spanish ",NA,NA,"German","Community","English","School","Spanish","School",NA,NA,NA,NA,95,4,1,0,0,100,3,6,13,9,16,10,16,0.5,1,0,5,6,6,3,1,"1",3,10,6,6,8,6,2,0,10,60,20,6,1,1,100,"GK",9,"GK",9,3,4,2,1,3,1,3,2,4,4,3,2,2,1,1,5,1,4,1,1,1,3,1,2,1,1,1,2,1,1,3,24,17,32,16,30,29,28,26,24,26,12
"b12g20","b","12","gk1",18,"Female","Germany",0,11.5,"Doctorate","Master, Staatsexamen","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,70,29,1,0,0,100,5,7,13,11,15,9,14,0,0,0,7,8,6,6,1,"3",6,7,3,7,6,6,2,8,10,35,5,20,10,10,100,"GK",8,"GK",13,2,4,1,3,1,4,3,2,4,4,3,2,3,2,3,2,1,4,2,2,1,3,3,3,1,2,1,3,2,3,3,26,12,36,17,30,28,21,23,23,25,15
"b12g21","b","12","gk2",17,"Female","Germany",0,12,"Vocational education","Bachelor, Diplom","German","English","Spanish ","French",NA,"German","Home","English","School","French","School","Spanish","School",NA,NA,60,35,0.01,4.99,0,100,4,6,15,7,16,7,16,1,0.5,0.5,8,8,7,6,3,"1",8,5,1,5,10,8,10,1,10,5,0,10,30,35,101,"GK",13,"LK",11,4,4,2,4,2,1,3,1,5,3,2,5,1,5,4,4,1,5,4,1,1,6,3,2,4,1,1,6,2,1,4,27,17,37,17,29,30,25,25,23,26,16
"b12g22","b","12","gk2",18,"Male","Germany",0,11,"Master, Staatsexamen","Vocational education","German","English","Spanish ","Latin",NA,"German","Home","English","School","Latin","School","Spanish","School",NA,NA,85,10,0,5,0,100,3,6,16,14,16,6,16,0,2,0,4,4,6,5,3,"3",7,10,3,8,8,6,5,0,10,10,5,20,20,40,110,"GK",8,"LK",9,1,2,1,5,2,4,5,2,5,2,1,4,1,2,1,5,5,5,1,1,4,3,4,3,1,1,4,3,3,2,3,25,12,33,19,30,25,18,19,13,20,7
"b12g23","b","12","gk2",17,"Female","Germany",0,11,"Master, Staatsexamen","IDK","German","English","Spanish ","French",NA,"German","Home","English","School","Spanish","School","French","School",NA,NA,80,14,5,1,0,100,5,7,13,8,8,9,12,0,0,0,8,9,9,8,7,"3",8,9,2,10,10,10,5,3,10,25,1,20,16,20,100,"GK",13,"LK",13,2,4,1,2,1,4,3,3,3,4,5,4,4,5,4,2,1,5,3,1,1,5,4,5,1,1,1,4,2,4,4,29,14,33,19,30,27,23,25,20,25,8
"b12g24","b","12","gk2",17,"Male","Germany",0,12,"Vocational education","(Fach-)Abitur","German","English",NA,NA,NA,"German","Home","English","School",NA,NA,NA,NA,NA,NA,91,9,0,0,0,100,3,7,12,8,10,10,12,0,0,0,6,8,7,6,4,"5",7,10,9,1,2,3,2,5,20,53,10,3,4,3,100,"GK",8,"LK",10,3,3,4,3,1,2,3,4,4,3,2,2,2,2,3,4,3,5,1,1,5,3,2,1,1,1,6,3,3,1,3,28,14,33,16,29,21,14,19,13,18,4
"b12g25","b","12","gk2",18,"Male","Germany",0,11.5,"Vocational education","Vocational education","German","English","Latin","Spanish","Other","German","Home","English","Home","Latin","School","Spanish","School","Other","Home",80,10,2.5,2.5,5,100,3,6,NA,13,NA,12,NA,1,0,0,4,9,8,4,1,"5",8,6,1,1,10,10,0,0,15,35,0,0,25,25,100,"GK",9,"LK",8,4,5,2,1,2,5,1,5,3,1,4,5,3,4,3,3,1,5,1,1,1,3,1,2,1,1,1,3,1,1,2,26,16,34,18,28,25,22,23,18,25,6
"b12g26","b","12","gk2",17,"Male","Germany",0,12,"Doctorate","Doctorate","German","Other","English","French","Italian","German","School","Other","Home","English","School","French","School","Italian ","Vacation",40,30,30,0,0,100,6,3,7,5,12,5,10,0.75,0.5,0.5,9,10,8,8,8,"0",8,8,4,9,9,10,10,0,10,20,0,15,15,30,100,"GK",13,"GK",12,3,4,4,4,1,5,1,2,3,4,4,2,2,4,1,1,1,5,2,1,6,6,2,3,4,1,6,6,2,3,4,36,18,38,15,30,29,29,30,28,30,30
"b12g27","b","12","gk2",18,"Male","Germany",0,11.5,"Vocational education","Vocational education","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,90,10,0,0,0,100,2,7,NA,7,14,7,NA,0,0,0,3,7,6,4,3,"2",3,5,4,5,5,3,20,0,5,50,5,10,5,5,100,"GK",6,"LK",10,4,4,1,1,2,4,2,1,1,4,4,1,3,3,3,2,2,4,1,1,3,4,3,2,1,1,3,4,3,2,2,27,3,37,10,28,24,16,23,12,17,7
"b12g28","b","12","gk2",17,"Female","Germany",0,12,"Realschulabschluss","Realschulabschluss","German","Other","English","Spanish","French","German","Home","Italian","Home","English","School","Spanish","School","French","School",50,40,5,5,0,100,6,5,10,5,12,6,10,0,0,0,9,9,9,8,0,"0",5,10,10,8,10,10,0,0,10,50,10,10,10,10,100,"GK",10,"LK",9,3,2,1,2,2,1,1,4,4,4,5,1,1,4,2,4,2,5,2,1,1,3,2,2,2,1,1,3,2,2,3,28,8,34,16,30,26,18,22,21,15,7
